date,open,high,low,close,volume
2021-11-02,148.6600,151.5700,148.6500,150.0200,69122000
2021-11-03,150.3900,151.9700,149.8200,151.4900,54511500
2021-11-04,151.5800,152.4300,150.6400,150.9600,60394600
2021-11-05,151.8900,152.2000,150.0600,151.2800,65463900
2021-11-08,151.4100,151.5700,150.1600,150.4400,55020900
2021-11-09,150.2000,151.4300,150.0600,150.8100,56787900
2021-11-10,150.0200,150.1300,147.8500,147.9200,65187100
2021-11-11,148.9600,149.4300,147.6800,147.8700,41000000
2021-11-12,148.4300,150.4000,147.4800,149.9900,63804000
2021-11-15,150.3700,151.8800,149.4300,150.0000,59222800
2021-11-16,149.9400,151.4900,149.3400,151.0000,59256200
2021-11-17,151.0000,155.0000,150.9900,153.4900,88807000
2021-11-18,153.7100,158.6700,153.0500,157.8700,137827700
2021-11-19,157.6500,161.0200,156.5300,160.5500,117305600
2021-11-22,161.6800,165.7000,161.0000,161.0200,117467900
2021-11-23,161.1200,161.8000,159.0600,161.4100,96041900
2021-11-24,160.7500,162.1400,159.6400,161.9400,69463600
2021-11-26,159.5700,160.4500,156.3600,156.8100,76959800
2021-11-29,159.3700,161.1900,158.7900,160.2400,88748200
2021-11-30,159.9900,165.5200,159.9200,165.3000,174048100
2021-12-01,167.4800,170.3000,164.5300,164.7700,152052500
2021-12-02,158.7400,164.2000,157.8000,163.7600,136739200
2021-12-03,164.0200,164.9600,159.7200,161.8400,118023100
2021-12-06,164.2900,167.8800,164.2800,165.3200,107497000
2021-12-07,169.0800,171.5800,168.3400,171.1800,120405400
2021-12-08,172.1300,175.9600,170.7000,175.0800,116998900
2021-12-09,174.9100,176.7500,173.9200,174.5600,108923700
2021-12-10,175.2100,179.6300,174.6900,179.4500,115402700
2021-12-13,181.1200,182.1300,175.5300,175.7400,153237000
2021-12-14,175.2500,177.7400,172.2100,174.3300,139380400
2021-12-15,175.1100,179.5000,172.3100,179.3000,131063300
2021-12-16,179.2800,181.1400,170.7500,172.2600,150185800
2021-12-17,169.9300,173.4700,169.6900,171.1400,195432700
2021-12-20,168.2800,170.5800,167.4600,169.7500,107499100
2021-12-21,171.5600,173.2000,169.1200,172.9900,91185900
2021-12-22,173.0400,175.8600,172.1500,175.6400,92135300
2021-12-23,175.8500,176.8500,175.2700,176.2800,68356600
2021-12-27,177.0900,180.4200,177.0700,180.3300,74919600
2021-12-28,180.1600,181.3300,178.5300,179.2900,79144300
2021-12-29,179.3300,180.6300,178.1400,179.3800,62348900
2021-12-30,179.4700,180.5700,178.0900,178.2000,59773000
2021-12-31,178.0900,179.2300,177.2600,177.5700,64062300
2022-01-03,177.8300,182.8800,177.7100,182.0100,104487900
2022-01-04,182.6300,182.9400,179.1200,179.7000,99310400
2022-01-05,179.6100,180.1700,174.6400,174.9200,94537600
2022-01-06,172.7000,175.3000,171.6400,172.0000,96904000
2022-01-07,172.8900,174.1400,171.0300,172.1700,86709100
2022-01-10,169.0800,172.5000,168.1700,172.1900,106765600
2022-01-11,172.3200,175.1800,170.8200,175.0800,76138300
2022-01-12,176.1200,177.1800,174.8200,175.5300,74805200
2022-01-13,175.7800,176.6200,171.7900,172.1900,84505800
2022-01-14,171.3400,173.7800,171.0900,173.0700,80440800
2022-01-18,171.5100,172.5400,169.4100,169.8000,90956700
2022-01-19,170.0000,171.0800,165.9400,166.2300,94815000
2022-01-20,166.9800,169.6800,164.1800,164.5100,91420500
2022-01-21,164.4200,166.3300,162.3000,162.4100,122848900
2022-01-24,160.0200,162.3000,154.7000,161.6200,162294600
2022-01-25,158.9800,162.7600,157.0200,159.7800,115798400
2022-01-26,163.5000,164.3900,157.8200,159.6900,108275300
2022-01-27,162.4500,163.8400,158.2800,159.2200,121954600
2022-01-28,165.7100,170.3500,162.8000,170.3300,179935700
2022-01-31,170.1600,175.0000,169.5100,174.7800,115541600
2022-02-01,174.0100,174.8400,172.3100,174.6100,86213900
2022-02-02,174.7500,175.8800,173.3300,175.8400,84914300
2022-02-03,174.4800,176.2400,172.1200,172.9000,89418100
2022-02-04,171.6800,174.1000,170.6800,172.3900,82465400
2022-02-07,172.8600,173.9500,170.9500,171.6600,77251200
2022-02-08,171.7300,175.3500,171.4300,174.8300,74829200
2022-02-09,176.0500,176.6500,174.9000,176.2800,71285000
2022-02-10,174.1400,175.4800,171.5500,172.1200,90865900
2022-02-11,172.3300,173.0800,168.0400,168.6400,98670700
2022-02-14,167.3700,169.5800,166.5600,168.8800,86185500
2022-02-15,170.9700,172.9500,170.2500,172.7900,62527400
2022-02-16,171.8500,173.3400,170.0500,172.5500,61177400
2022-02-17,171.0300,171.9100,168.4700,168.8800,69589300
2022-02-18,169.8200,170.5400,166.1900,167.3000,82772700
2022-02-22,164.9800,166.6900,162.1500,164.3200,91162800
2022-02-23,165.5400,166.1500,159.7500,160.0700,90009200
2022-02-24,152.5800,162.8500,152.0000,162.7400,141147500
2022-02-25,163.8400,165.1200,160.8700,164.8500,91974200
2022-02-28,163.0600,165.4200,162.4300,165.1200,95056600
2022-03-01,164.7000,166.6000,161.9700,163.2000,83474400
2022-03-02,164.3900,167.3600,162.9500,166.5600,79724800
2022-03-03,168.4700,168.9100,165.5500,166.2300,76678400
2022-03-04,164.4900,165.5500,162.1000,163.1700,83737200
2022-03-07,163.3600,165.0200,159.0400,159.3000,96418800
2022-03-08,158.8200,162.8800,155.8000,157.4400,131148300
2022-03-09,161.4800,163.4100,159.4100,162.9500,91454900
2022-03-10,160.2000,160.3900,155.9800,158.5200,105342000
2022-03-11,158.9300,159.2800,154.5000,154.7300,96970100
2022-03-14,151.4500,154.1200,150.1000,150.6200,108732100
2022-03-15,150.9000,155.5700,150.3800,155.0900,92964300
2022-03-16,157.0500,160.0000,154.4600,159.5900,102300200
2022-03-17,158.6100,161.0000,157.6300,160.6200,75615400
2022-03-18,160.5100,164.4800,159.7600,163.9800,123511700
2022-03-21,163.5100,166.3500,163.0100,165.3800,95811400
2022-03-22,165.5100,169.4200,164.9100,168.8200,81532000
2022-03-23,167.9900,172.6400,167.6500,170.2100,98062700
2022-03-24,171.0600,174.1400,170.2100,174.0700,90131400
2022-03-25,173.8800,175.2800,172.7500,174.7200,80546200
2022-03-28,172.1700,175.7300,172.0000,175.6000,90371900
2022-03-29,176.6900,179.0100,176.3400,178.9600,100589400
2022-03-30,178.5500,179.6100,176.7000,177.7700,92633200
2022-03-31,177.8400,178.0300,174.4000,174.6100,103049300
2022-04-01,174.0300,174.8800,171.9400,174.3100,78751300
2022-04-04,174.5700,178.4900,174.4400,178.4400,76468400
2022-04-05,177.5000,178.3000,174.4200,175.0600,73401800
2022-04-06,172.3600,173.6300,170.1300,171.8300,89058800
2022-04-07,171.1600,173.3600,169.8500,172.1400,77594700
2022-04-08,171.7800,171.7800,169.2000,170.0900,76575500
2022-04-11,168.7100,169.0300,165.5000,165.7500,72246700
2022-04-12,168.0200,169.8700,166.6400,167.6600,79265200
2022-04-13,167.3900,171.0400,166.7700,170.4000,70618900
2022-04-14,170.6200,171.2700,165.0400,165.2900,75329400
2022-04-18,163.9200,166.6000,163.5700,165.0700,69023900
2022-04-19,165.0200,167.8200,163.9100,167.4000,67723800
2022-04-20,168.7600,168.8800,166.1000,167.2300,67929800
2022-04-21,168.9100,171.5300,165.9100,166.4200,87227800
2022-04-22,166.4600,167.8700,161.5000,161.7900,84882400
2022-04-25,161.1200,163.1700,158.4600,162.8800,96046400
2022-04-26,162.2500,162.3400,156.7200,156.8000,95623200
2022-04-27,155.9100,159.7900,155.3800,156.5700,88063200
2022-04-28,159.2500,164.5200,158.9300,163.6400,130216800
2022-04-29,161.8400,166.2000,157.2500,157.6500,131747600
2022-05-02,156.7100,158.2300,153.2700,157.9600,123055300
2022-05-03,158.1500,160.7100,156.3200,159.4800,88966500
2022-05-04,159.6700,166.4800,159.2600,166.0200,108256500
2022-05-05,163.8500,164.0800,154.9500,156.7700,130525300
2022-05-06,156.0100,159.4400,154.1800,157.2800,116124600
2022-05-09,154.9300,155.8300,151.4900,152.0600,131577900
2022-05-10,155.5200,156.7400,152.9300,154.5100,115366700
2022-05-11,153.5000,155.4500,145.8100,146.5000,142689800
2022-05-12,142.7700,146.2000,138.8000,142.5600,182602000
2022-05-13,144.5900,148.1000,143.1100,147.1100,113990900
2022-05-16,145.5500,147.5200,144.1800,145.5400,86643800
2022-05-17,148.8600,149.7700,146.6800,149.2400,78336300
2022-05-18,146.8500,147.3600,139.9000,140.8200,109742900
2022-05-19,139.8800,141.6600,136.6000,137.3500,136095600
2022-05-20,139.0900,140.7000,132.6100,137.5900,137426100
2022-05-23,137.7900,143.2600,137.6500,143.1100,117726300
2022-05-24,140.8100,141.9700,137.3300,140.3600,104132700
2022-05-25,138.4300,141.7900,138.3400,140.5200,92482700
2022-05-26,137.3900,144.3400,137.1400,143.7800,90601500
2022-05-27,145.3900,149.6800,145.2600,149.6400,90978500
2022-05-31,149.0700,150.6600,146.8400,148.8400,103718400
2022-06-01,149.9000,151.7400,147.6800,148.7100,74286600
2022-06-02,147.8300,151.2700,146.8600,151.2100,72348100
2022-06-03,146.9000,147.9700,144.4600,145.3800,88570300
2022-06-06,147.0300,148.5700,144.9000,146.1400,71598400
2022-06-07,144.3500,149.0000,144.1000,148.7100,67808200
2022-06-08,148.5800,149.8700,147.4600,147.9600,53950200
2022-06-09,147.0800,147.9500,142.5300,142.6400,69473000
2022-06-10,140.2800,140.7600,137.0600,137.1300,91437900
2022-06-13,132.8700,135.2000,131.4400,131.8800,122207100
2022-06-14,133.1300,133.8900,131.4800,132.7600,84784300
2022-06-15,134.2900,137.3400,132.1600,135.4300,91533000
2022-06-16,132.0800,132.3900,129.0400,130.0600,108123900
2022-06-17,130.0700,133.0800,129.8100,131.5600,134520300
2022-06-21,133.4200,137.0600,133.3200,135.8700,81000500
2022-06-22,134.7900,137.7600,133.9100,135.3500,73409200
2022-06-23,136.8200,138.5900,135.6300,138.2700,72433800
2022-06-24,139.9000,141.9100,139.7700,141.6600,89116800
2022-06-27,142.7000,143.4900,140.9700,141.6600,70207900
2022-06-28,142.1300,143.4200,137.3200,137.4400,67083400
2022-06-29,137.4600,140.6700,136.6700,139.2300,66242400
2022-06-30,137.2500,138.3700,133.7700,136.7200,98964500
2022-07-01,136.0400,139.0400,135.6600,138.9300,71051600
2022-07-05,137.7700,141.6100,136.9300,141.5600,73353800
2022-07-06,141.3500,144.1200,141.0800,142.9200,74064300
2022-07-07,143.2900,146.5500,143.2800,146.3500,66253700
2022-07-08,145.2600,147.5500,145.0000,147.0400,64547800
2022-07-11,145.6700,146.6400,143.7800,144.8700,63141600
2022-07-12,145.7600,148.4500,145.0500,145.8600,77588800
2022-07-13,142.9900,146.4500,142.1200,145.4900,71185600
2022-07-14,144.0800,148.9500,143.2500,148.4700,78140700
2022-07-15,149.7800,150.8600,148.2000,150.1700,76259900
2022-07-18,150.7400,151.5700,146.7000,147.0700,81420900
2022-07-19,147.9200,151.2300,146.9100,151.0000,82982400
2022-07-20,151.1200,153.7200,150.3700,153.0400,64823400
2022-07-21,154.5000,155.5700,151.9400,155.3500,65086600
2022-07-22,155.3900,156.2800,153.4100,154.0900,66675400
2022-07-25,154.0100,155.0400,152.2800,152.9500,53623900
2022-07-26,152.2600,153.0900,150.8000,151.6000,55138700
2022-07-27,152.5800,157.3300,152.1600,156.7900,78620700
2022-07-28,156.9800,157.6400,154.4100,157.3500,81378700
2022-07-29,161.2400,163.6300,159.5000,162.5100,101786900
2022-08-01,161.0100,163.5900,160.8900,161.5100,67829400
2022-08-02,160.1000,162.4100,159.6300,160.0100,59907000
2022-08-03,160.8400,166.5900,160.7500,166.1300,82507500
2022-08-04,166.0100,167.1900,164.4300,165.8100,55474100
2022-08-05,163.2100,165.8500,163.0000,165.3500,56697000
2022-08-08,166.3700,167.8100,164.2000,164.8700,60276900
2022-08-09,164.0200,165.8200,163.2500,164.9200,63135500
2022-08-10,167.6800,169.3400,166.9000,169.2400,70170500
2022-08-11,170.0600,170.9900,168.1900,168.4900,57149200
2022-08-12,169.8200,172.1700,169.4000,172.1000,68039400
2022-08-15,171.5200,173.3900,171.3500,173.1900,54091700
2022-08-16,172.7800,173.7100,171.6600,173.0300,56377100
2022-08-17,172.7700,176.1500,172.5700,174.5500,79542000
2022-08-18,173.7500,174.9000,173.1200,174.1500,62290100
2022-08-19,173.0300,173.7400,171.3100,171.5200,70346300
2022-08-22,169.6900,169.8600,167.1400,167.5700,69026800
2022-08-23,167.0800,168.7100,166.6500,167.2300,54147100
2022-08-24,167.3200,168.1100,166.2500,167.5300,53841500
2022-08-25,168.7800,170.1400,168.3500,170.0300,51218200
2022-08-26,170.5700,171.0500,163.5600,163.6200,78961000
2022-08-29,161.1500,162.9000,159.8200,161.3800,73314000
2022-08-30,162.1300,162.5600,157.7200,158.9100,77906200
2022-08-31,160.3100,160.5800,157.1400,157.2200,87991100
2022-09-01,156.6400,158.4200,154.6700,157.9600,74229900
2022-09-02,159.7500,160.3600,154.9700,155.8100,76957800
2022-09-06,156.4700,157.0900,153.6900,154.5300,73714800
2022-09-07,154.8200,156.6700,153.6100,155.9600,87449600
2022-09-08,154.6400,156.3600,152.6800,154.4600,84923800
2022-09-09,155.4700,157.8200,154.7500,157.3700,68028800
2022-09-12,159.5900,164.2600,159.3000,163.4300,104956000
2022-09-13,159.9000,160.5400,153.3700,153.8400,122656600
2022-09-14,154.7900,157.1000,153.6100,155.3100,87965400
2022-09-15,154.6500,155.2400,151.3800,152.3700,90481100
2022-09-16,151.2100,151.3500,148.3700,150.7000,162278800
2022-09-19,149.3100,154.5600,149.1000,154.4800,81474200
2022-09-20,153.4000,158.0800,153.0800,156.9000,107689800
2022-09-21,157.3400,158.7400,153.6000,153.7200,101696800
2022-09-22,152.3800,154.4700,150.9100,152.7400,86652500
2022-09-23,151.1900,151.4700,148.5600,150.4300,96029900
2022-09-26,149.6600,153.7700,149.6400,150.7700,93339400
2022-09-27,152.7400,154.7200,149.9500,151.7600,84442700
2022-09-28,147.6400,150.6400,144.8400,149.8400,146691400
2022-09-29,146.1000,146.7200,140.6800,142.4800,128138200
2022-09-30,141.2800,143.1000,138.0000,138.2000,124925300
2022-10-03,138.2100,143.0700,137.6900,142.4500,114311700
2022-10-04,145.0300,146.2200,144.2600,146.1000,87830100
2022-10-05,144.0700,147.3800,143.0100,146.4000,79471000
2022-10-06,145.8100,147.5400,145.2200,145.4300,68402200
2022-10-07,142.5400,143.1000,139.4500,140.0900,85925600
2022-10-10,140.4200,141.8900,138.5700,140.4200,74899000
2022-10-11,139.9000,141.3500,138.2200,138.9800,77033700
2022-10-12,139.1300,140.3600,138.1600,138.3400,70433700
2022-10-13,134.9900,143.5900,134.3700,142.9900,113224000
2022-10-14,144.3100,144.5200,138.1900,138.3800,88598000
2022-10-17,141.0700,142.9000,140.2700,142.4100,85250900
2022-10-18,145.4900,146.7000,140.6100,143.7500,99136600
2022-10-19,141.6900,144.9500,141.5000,143.8600,61758300
2022-10-20,143.0200,145.8900,142.6500,143.3900,64522000
2022-10-21,142.8700,147.8500,142.6500,147.2700,86548600
2022-10-24,147.1900,150.2300,146.0000,149.4500,75981900
2022-10-25,150.0900,152.4900,149.3600,152.3400,74732300
2022-10-26,150.9600,151.9900,148.0400,149.3500,88194300
2022-10-27,148.0700,149.0500,144.1300,144.8000,109180200
2022-10-28,148.2000,157.5000,147.8200,155.7400,164762400
2022-10-31,153.1600,154.2400,151.9200,153.3400,97943200
2022-11-01,155.0800,155.4500,149.1300,150.6500,80379300
2022-11-02,148.9500,152.1700,145.0000,145.0300,93604600
2022-11-03,142.0600,142.8000,138.7500,138.8800,97918500
2022-11-04,142.0900,142.6700,134.3800,138.3800,140814800
2022-11-07,137.1100,139.1500,135.6700,138.9200,83374600
2022-11-08,140.4100,141.4300,137.4900,139.5000,89908500
2022-11-09,138.5000,138.5500,134.5900,134.8700,74917800
2022-11-10,141.2400,146.8700,139.5000,146.8700,118854000
2022-11-11,145.8200,150.0100,144.3700,149.7000,93979700
2022-11-14,148.9700,150.2800,147.4300,148.2800,73374100
2022-11-15,152.2200,153.5900,148.5600,150.0400,89868300
2022-11-16,149.1300,149.8700,147.2900,148.7900,64218300
2022-11-17,146.4300,151.4800,146.1500,150.7200,80389400
2022-11-18,152.3100,152.7000,149.9700,151.2900,74829600
2022-11-21,150.1600,150.3700,147.7200,148.0100,58724100
2022-11-22,148.1300,150.4200,146.9300,150.1800,51804100
2022-11-23,149.4500,151.8300,149.3400,151.0700,58301400
2022-11-25,148.3100,148.8800,147.1200,148.1100,35195900
2022-11-28,145.1400,146.6400,143.3800,144.2200,69246000
2022-11-29,144.2900,144.8100,140.3500,141.1700,83763800
2022-11-30,141.4000,148.7200,140.5500,148.0300,111380900
2022-12-01,148.2100,149.1300,146.6100,148.3100,71250400
2022-12-02,145.9600,148.0000,145.6500,147.8100,65447400
2022-12-05,147.7700,150.9200,145.7700,146.6300,68826400
2022-12-06,147.0700,147.3000,141.9200,142.9100,64727200
2022-12-07,142.1900,143.3700,140.0000,140.9400,69721100
2022-12-08,142.3600,143.5200,141.1000,142.6500,62128300
2022-12-09,142.3400,145.5700,140.9000,142.1600,76097000
2022-12-12,142.7000,144.5000,141.0600,144.4900,70462700
2022-12-13,149.5000,149.9700,144.2400,145.4700,93886200
2022-12-14,145.3500,146.6600,141.1600,143.2100,82291200
2022-12-15,141.1100,141.8000,136.0300,136.5000,98931900
2022-12-16,136.6900,137.6500,133.7300,134.5100,160156900
2022-12-19,135.1100,135.2000,131.3200,132.3700,79592600
2022-12-20,131.3900,133.2500,129.8900,132.3000,77432800
2022-12-21,132.9800,136.8100,132.7500,135.4500,85928000
2022-12-22,134.3500,134.5600,130.3000,132.2300,77852100
2022-12-23,130.9200,132.4200,129.6400,131.8600,63814900
2022-12-27,131.3800,131.4100,128.7200,130.0300,69007800
2022-12-28,129.6700,131.0300,125.8700,126.0400,85438400
2022-12-29,127.9900,130.4800,127.7300,129.6100,75703700
2022-12-30,128.4100,129.9500,127.4300,129.9300,77034200
2023-01-03,130.2800,130.9000,124.1700,125.0700,112117500
2023-01-04,126.8900,128.6600,125.0800,126.3600,89113600
2023-01-05,127.1300,127.7700,124.7600,125.0200,80962700
2023-01-06,126.0100,130.2900,124.8900,129.6200,87754700
2023-01-09,130.4700,133.4100,129.8900,130.1500,70790800
2023-01-10,130.2600,131.2600,128.1200,130.7300,63896200
2023-01-11,131.2500,133.5100,130.4600,133.4900,69458900
2023-01-12,133.8800,134.2600,131.4400,133.4100,71379600
2023-01-13,132.0300,134.9200,131.6600,134.7600,57809700
2023-01-17,134.8300,137.2900,134.1300,135.9400,63646600
2023-01-18,136.8200,138.6100,135.0300,135.2100,69672800
2023-01-19,134.0800,136.2500,133.7700,135.2700,58280400
2023-01-20,135.2800,138.0200,134.2200,137.8700,80223600
2023-01-23,138.1200,143.3200,137.9000,141.1100,81760300
2023-01-24,140.3100,143.1600,140.3000,142.5300,66435100
2023-01-25,140.8900,142.4300,138.8100,141.8600,65799300
2023-01-26,143.1700,144.2500,141.9000,143.9600,54105100
2023-01-27,143.1600,147.2300,143.0800,145.9300,70555800
2023-01-30,144.9600,145.5500,142.8500,143.0000,64015300
2023-01-31,142.7000,144.3400,142.2800,144.2900,65874500
2023-02-01,143.9700,146.6100,141.3200,145.4300,77663600
2023-02-02,148.9000,151.1800,148.1700,150.8200,118339000
2023-02-03,148.0300,157.3800,147.8300,154.5000,154357300
2023-02-06,152.5700,153.1000,150.7800,151.7300,69858300
2023-02-07,150.6400,155.2300,150.6400,154.6500,83322600
2023-02-08,153.8800,154.5800,151.1700,151.9200,64120100
2023-02-09,153.7800,154.3300,150.4200,150.8700,56007100
2023-02-10,149.4600,151.3400,149.2200,151.0100,57450700
2023-02-13,150.9500,154.2600,150.9200,153.8500,62199000
2023-02-14,152.1200,153.7700,150.8600,153.2000,61707600
2023-02-15,153.1100,155.5000,152.8800,155.3300,65573800
2023-02-16,153.5100,156.3300,153.3500,153.7100,68167900
2023-02-17,152.3500,153.0000,150.8500,152.5500,59144100
2023-02-21,150.2000,151.3000,148.4100,148.4800,58867200
2023-02-22,148.8700,149.9500,147.1600,148.9100,51011300
2023-02-23,150.0900,150.3400,147.2400,149.4000,48394200
2023-02-24,147.1100,147.1900,145.7200,146.7100,55469600
2023-02-27,147.7100,149.1700,147.4500,147.9200,44998500
2023-02-28,147.0500,149.0800,146.8300,147.4100,50547000
2023-03-01,146.8300,147.2300,145.0100,145.3100,55479000
2023-03-02,144.3800,146.7100,143.9000,145.9100,52238100
2023-03-03,148.0400,151.1100,147.3300,151.0300,70732300
2023-03-06,153.7900,156.3000,153.4600,153.8300,87558000
2023-03-07,153.7000,154.0300,151.1300,151.6000,56182000
2023-03-08,152.8100,153.4700,151.8300,152.8700,47204800
2023-03-09,153.5600,154.5400,150.2300,150.5900,53833600
2023-03-10,150.2100,150.9400,147.6100,148.5000,68572400
2023-03-13,147.8100,153.1400,147.7000,150.4700,84457100
2023-03-14,151.2800,153.4000,150.1000,152.5900,73695900
2023-03-15,151.1900,153.2500,149.9200,152.9900,77167900
2023-03-16,152.1600,156.4600,151.6400,155.8500,76161100
2023-03-17,156.0800,156.7400,154.2800,155.0000,98944600
2023-03-20,155.0700,157.8200,154.1500,157.4000,73641400
2023-03-21,157.3200,159.4000,156.5400,159.2800,73938300
2023-03-22,159.3000,162.1400,157.8100,157.8300,75701800
2023-03-23,158.8300,161.5500,157.6800,158.9300,67622100
2023-03-24,158.8600,160.3400,157.8500,160.2500,59196500
2023-03-27,159.9400,160.7700,157.8700,158.2800,52390300
2023-03-28,157.9700,158.4900,155.9800,157.6500,45992200
2023-03-29,159.3700,161.0500,159.3500,160.7700,51305700
2023-03-30,161.5300,162.4700,161.2700,162.3600,49501700
2023-03-31,162.4400,165.0000,161.9100,164.9000,68749800
2023-04-03,164.2700,166.2900,164.2200,166.1700,56976200
2023-04-04,166.6000,166.8400,165.1100,165.6300,46278300
2023-04-05,164.7400,165.0500,161.8000,163.7600,51511700
2023-04-06,162.4300,164.9600,162.0000,164.6600,45390100
2023-04-10,161.4200,162.0300,160.0800,162.0300,47716900
2023-04-11,162.3500,162.3600,160.5100,160.8000,47644200
2023-04-12,161.2200,162.0600,159.7800,160.1000,50133100
2023-04-13,161.6300,165.8000,161.4200,165.5600,68445600
2023-04-14,164.5900,166.3200,163.8200,165.2100,49386500
2023-04-17,165.0900,165.3900,164.0300,165.2300,41516200
2023-04-18,166.1000,167.4100,165.6500,166.4700,49923000
2023-04-19,165.8000,168.1600,165.5400,167.6300,47720200
2023-04-20,166.0900,167.8700,165.5600,166.6500,52456400
2023-04-21,165.0500,166.4500,164.4900,165.0200,58337300
2023-04-24,165.0000,165.6000,163.8900,165.3300,41949600
2023-04-25,165.1900,166.3100,163.7300,163.7700,48714100
2023-04-26,163.0600,165.2800,162.8000,163.7600,45498800
2023-04-27,165.1900,168.5600,165.1900,168.4100,64902300
2023-04-28,168.4900,169.8500,167.8800,169.6800,55275900
2023-05-01,169.2800,170.4500,168.6400,169.5900,52472900
2023-05-02,170.0900,170.3500,167.5400,168.5400,48425700
2023-05-03,169.5000,170.9200,167.1600,167.4500,65136000
2023-05-04,164.8900,167.0400,164.3100,165.7900,81235400
2023-05-05,170.9800,174.3000,170.7600,173.5700,113453200
2023-05-08,172.4800,173.8500,172.1100,173.5000,55962800
2023-05-09,173.0500,173.5400,171.6000,171.7700,45326900
2023-05-10,173.0200,174.0300,171.9000,173.5600,53724500
2023-05-11,173.8500,174.5900,172.1700,173.7500,49514700
2023-05-12,173.6200,174.0600,171.0000,172.5700,45533100
2023-05-15,173.1600,173.2100,171.4700,172.0700,37266700
