date,open,high,low,close,volume
2022-01-31,353.2000,363.6500,351.5200,363.0500,94326400
2022-02-01,364.4300,366.1900,359.1400,365.5200,74433000
2022-02-02,369.7600,370.1000,364.2900,368.4900,78777100
2022-02-03,358.5300,361.9300,352.4600,353.5500,95384800
2022-02-04,354.0800,361.4000,351.9700,358.0100,86318300
2022-02-07,358.6200,361.0500,353.8400,355.1300,58198100
2022-02-08,353.9600,360.2400,352.8000,359.1200,64720900
2022-02-09,363.7600,366.8100,362.1200,366.7300,55766400
2022-02-10,359.5200,366.4900,356.5400,358.4300,112468500
2022-02-11,358.4300,360.0700,345.8000,347.0600,101569100
2022-02-14,346.4900,350.9800,343.8900,347.4900,80254400
2022-02-15,352.9100,356.3700,351.8200,356.1300,55128800
2022-02-16,353.8200,357.0900,350.7100,356.0400,58947100
2022-02-17,352.7400,353.4600,345.0200,345.4500,61801400
2022-02-18,346.4100,346.8100,339.1400,341.5100,80001500
2022-02-22,338.4900,344.0400,334.3500,338.0800,85967100
2022-02-23,341.3200,342.1800,329.1000,329.4200,86215400
2022-02-24,318.8400,341.0400,318.2600,340.4900,130614100
2022-02-25,341.3100,345.9800,337.3900,345.7700,78842100
2022-02-28,342.5100,348.5400,341.3200,346.8000,77515500
2022-03-01,345.7500,348.0800,338.9000,341.4900,67407000
2022-03-02,343.0800,348.5900,340.2400,347.2200,70609000
2022-03-03,349.9300,350.0400,340.3500,342.2600,71089400
2022-03-04,339.8400,341.3100,334.9200,337.3000,76936300
2022-03-07,337.2900,338.4800,324.6500,324.8600,89933800
2022-03-08,324.0500,333.2100,319.9400,323.3500,116153900
2022-03-09,331.7500,336.3800,329.0900,334.9900,64723400
2022-03-10,330.8200,332.5100,326.7100,331.2700,69362700
2022-03-11,334.3200,334.6400,323.9000,324.4000,66228400
2022-03-14,323.1300,326.5900,317.4500,318.1700,79802600
2022-03-15,320.8800,328.9500,319.2300,328.1500,76471000
2022-03-16,332.1700,340.4400,328.4000,340.3200,105243000
2022-03-17,338.3700,344.5000,337.0400,344.4400,67810000
2022-03-18,342.7400,351.7900,341.5500,351.4900,85446300
2022-03-21,350.2000,352.4800,345.5800,350.0800,73799100
2022-03-22,350.5900,357.8500,350.2000,356.9600,63345900
2022-03-23,354.0100,357.6600,351.7700,351.8300,70615500
2022-03-24,353.8000,359.7000,351.5900,359.6500,53555300
2022-03-25,359.5900,360.6700,354.9400,359.3500,57584200
2022-03-28,359.3400,365.0100,358.0700,364.9100,56833900
2022-03-29,368.9000,371.8300,366.0600,371.1900,68073000
2022-03-30,369.2800,370.9800,365.5700,367.0900,68757700
2022-03-31,367.2400,367.6000,361.6800,362.5400,67011400
2022-04-01,362.8100,363.6100,358.5900,361.8500,54527800
2022-04-04,362.7100,369.3100,362.4400,369.3000,45950200
2022-04-05,367.8100,368.5400,359.9300,361.1000,62738700
2022-04-06,355.6500,356.7800,350.5600,353.2600,90077100
2022-04-07,352.2400,356.3500,348.6900,354.1000,63777400
2022-04-08,352.3200,353.0900,348.5000,349.1500,61956100
2022-04-11,344.8100,345.7500,340.5400,340.8900,66107400
2022-04-12,345.7600,347.6900,338.0400,339.4500,72790200
2022-04-13,339.8000,347.4300,339.0600,346.3500,61367800
2022-04-14,346.4400,346.9700,338.2100,338.4300,73519400
2022-04-18,337.3500,341.0400,335.7900,338.6900,58560600
2022-04-19,338.0300,346.8500,336.9800,346.2600,56515700
2022-04-20,347.0900,347.5600,339.9600,341.2100,65500000
2022-04-21,345.1900,347.8700,333.2000,334.1500,75801000
2022-04-22,334.3100,335.5600,324.9600,325.4000,82562100
2022-04-25,323.7300,329.9000,322.4300,329.5800,101755900
2022-04-26,327.4700,327.6600,316.8600,317.1400,105819600
2022-04-27,317.2400,322.8800,315.0000,316.7600,111204200
2022-04-28,321.8500,329.8900,317.5200,328.0100,99450000
2022-04-29,323.7000,327.2300,312.6000,313.2500,91977900
2022-05-02,312.8300,318.7200,309.6500,318.4800,115511800
2022-05-03,318.5000,321.1700,315.9800,318.8200,78185500
2022-05-04,319.3100,330.2900,313.8900,329.6000,116083400
2022-05-05,325.1700,325.2500,309.6200,313.0000,154607400
2022-05-06,310.9500,315.0900,305.1100,309.2500,139572800
2022-05-09,303.4800,309.3500,295.7200,297.1500,113387300
2022-05-10,304.5100,305.7600,296.5700,300.7600,124124600
2022-05-11,298.4400,304.0900,290.9500,291.8400,140326100
2022-05-12,287.4500,295.7500,284.9400,291.1500,120910900
2022-05-13,295.7200,303.0000,294.0800,301.9400,83684900
2022-05-16,300.1500,302.2600,297.1300,298.4400,59190400
2022-05-17,304.4500,306.5600,300.5500,306.1700,62715300
2022-05-18,301.5400,302.2500,289.8500,291.1400,79477100
2022-05-19,289.2900,294.3900,287.5800,289.5800,79920700
2022-05-20,293.1300,293.8000,280.2100,288.6800,91764200
2022-05-23,289.7500,293.8700,287.2900,293.4800,63648400
2022-05-24,288.1300,288.8600,282.2500,287.2400,73491100
2022-05-25,285.7100,293.3900,285.5000,291.2600,67144500
2022-05-26,290.4400,300.9200,290.1500,299.3300,59462200
2022-05-27,302.5400,309.2500,302.4200,309.1000,66985600
2022-05-31,309.0700,311.3300,304.3300,308.2800,60968300
2022-06-01,310.4700,312.6500,303.7300,306.0000,65341700
2022-06-02,304.8500,314.5600,303.4000,314.3800,59291300
2022-06-03,309.0300,310.4700,304.9200,306.2000,60914700
2022-06-06,310.7500,312.3500,305.6200,307.2200,51785000
2022-06-07,303.8100,310.6700,302.6900,309.8700,44900300
2022-06-08,309.0500,311.7200,306.7700,307.6400,38342100
2022-06-09,305.9100,309.0500,299.2300,299.4000,55900500
2022-06-10,293.6500,294.8700,288.3800,288.8400,85963500
2022-06-13,279.7500,282.3400,274.5300,275.4100,94442000
2022-06-14,277.6600,278.6600,273.3400,275.9100,64697500
2022-06-15,279.4200,286.8300,276.6100,282.8000,86051400
2022-06-16,275.5900,276.0600,269.2800,271.3900,81910300
2022-06-17,272.1800,277.1900,270.5100,274.6900,82703400
2022-06-21,278.7500,283.4500,278.6400,281.0800,51633700
2022-06-22,278.5200,285.1800,277.9100,280.6700,67472900
2022-06-23,283.2100,285.7200,280.3100,284.8500,57457800
2022-06-24,287.7400,295.0400,287.5000,294.6100,58422300
2022-06-27,296.0000,296.5800,291.2900,292.4500,54151500
2022-06-28,293.0000,295.6500,283.3500,283.5400,61609800
2022-06-29,283.4000,285.3400,280.8400,283.8000,57302700
2022-06-30,280.7500,283.9400,275.7800,280.2800,79313600
2022-07-01,278.9500,282.5300,277.0300,282.1300,56675100
2022-07-05,278.3100,287.0800,276.7500,286.9600,61829300
2022-07-06,287.3500,290.9500,285.5900,288.8000,63194700
2022-07-07,289.6300,295.7000,289.6300,294.9800,56620100
2022-07-08,292.0800,296.7500,291.1200,295.3500,59895500
2022-07-11,292.8800,293.1100,288.1400,289.0400,55273900
2022-07-12,290.3200,292.2800,284.6100,286.2400,55797100
2022-07-13,280.6000,288.0500,280.0200,285.6500,73939400
2022-07-14,282.9900,287.5600,279.8000,286.6700,63741800
2022-07-15,289.7300,291.9800,288.0800,291.8700,63818100
2022-07-18,294.7200,296.1600,288.2000,289.4000,59519600
2022-07-19,293.1100,298.6000,291.4700,298.3000,55172600
2022-07-20,298.7300,304.2400,297.9300,303.0300,67769400
2022-07-21,303.5000,307.4400,300.7800,307.3800,55049400
2022-07-22,306.4300,308.5500,300.1200,301.9900,57127700
2022-07-25,302.0200,302.5000,298.2200,300.2700,40582400
2022-07-26,298.5300,298.7900,293.5400,294.3700,50074100
2022-07-27,299.0400,308.5400,298.4600,306.8100,69304400
2022-07-28,306.5900,310.4000,302.7500,309.8100,55139900
2022-07-29,311.3900,316.3900,309.9300,315.4600,57501000
2022-08-01,313.6500,318.8100,312.5300,315.2700,46358800
2022-08-02,312.9200,318.5500,311.8400,314.3300,48676500
2022-08-03,316.0500,323.7300,315.9900,322.8900,53735700
2022-08-04,322.9700,324.7200,320.7700,324.4000,38973700
2022-08-05,319.1900,323.8300,318.3900,321.7500,53894000
2022-08-08,322.6900,326.4700,319.2100,320.7100,43878500
2022-08-09,318.7700,319.0300,315.4200,317.0800,39764200
2022-08-10,324.5900,326.2300,322.0600,325.9300,51459600
2022-08-11,328.3100,330.3600,323.3600,324.0800,45897700
2022-08-12,326.1800,330.5900,325.1000,330.3900,40928400
2022-08-15,329.4200,333.5700,329.4000,333.0600,38266600
2022-08-16,332.0600,334.4200,329.1600,332.2800,41186900
2022-08-17,329.0700,331.4300,326.3600,328.4900,47842200
2022-08-18,328.4400,330.4900,326.7900,329.2800,41937200
2022-08-19,326.1700,326.8400,322.0800,322.8600,51770600
2022-08-22,318.5000,318.7400,313.5300,314.3600,51098900
2022-08-23,314.1200,317.0000,313.3300,314.1000,39497100
2022-08-24,313.6100,316.8700,312.9900,315.0100,38057100
2022-08-25,316.8300,320.6000,315.7600,320.5800,38098300
2022-08-26,320.2800,321.5100,307.3500,307.4400,69047700
2022-08-29,304.6200,307.2200,303.2800,304.4100,48321900
2022-08-30,306.1000,306.7300,298.4400,301.0200,51184500
2022-08-31,303.9900,304.9100,299.1600,299.2700,50044000
2022-09-01,296.7200,299.7800,292.9500,299.4000,57990700
2022-09-02,302.3400,303.7500,293.5200,295.1700,64666800
2022-09-06,295.6600,296.6000,290.8700,293.0500,57005400
2022-09-07,293.5400,299.9900,293.2700,298.9700,49260400
2022-09-08,296.8500,301.8700,295.4500,300.5200,55649800
2022-09-09,302.8300,307.6000,300.5200,307.0900,56125200
2022-09-12,308.5000,311.0800,308.1800,310.7400,45905700
2022-09-13,301.8000,303.0200,292.7900,293.7000,79562200
2022-09-14,294.8700,296.9300,293.0600,296.0300,54907200
2022-09-15,294.0700,296.5300,289.4600,291.1000,65299400
2022-09-16,287.7200,289.7200,285.6200,289.3200,79920400
2022-09-19,286.1000,291.2100,286.0400,291.0500,52613800
2022-09-20,288.4900,291.0700,286.3800,288.7300,51271100
2022-09-21,289.5900,293.9500,283.4200,283.5600,82931000
2022-09-22,282.0000,283.0300,278.8200,280.0700,62757100
2022-09-23,277.5500,277.8500,272.0200,275.5100,74815200
2022-09-26,275.0300,279.4900,273.5600,274.3700,71176700
2022-09-27,277.8100,280.2100,272.1100,274.4800,69780100
2022-09-28,274.4600,281.2500,272.9500,279.9400,79652100
2022-09-29,275.8600,276.2500,268.8400,271.8700,81216000
2022-09-30,271.0300,275.1900,267.1000,267.2600,78482400
2022-10-03,269.0700,275.1600,267.5300,273.5300,61267400
2022-10-04,278.9900,282.8500,278.9900,282.1300,66696900
2022-10-05,278.2800,283.8100,275.4200,281.9800,55766300
2022-10-06,280.9600,284.1800,279.4300,279.7600,53489400
2022-10-07,275.0200,275.1500,267.7400,269.1000,71354700
2022-10-10,269.3000,269.7000,263.6400,266.4100,60393000
2022-10-11,264.7000,267.6300,261.0300,262.7500,66522500
2022-10-12,263.4000,265.3600,261.9500,262.6600,50580200
2022-10-13,255.1600,270.1700,254.2600,268.8200,112894100
2022-10-14,271.2000,271.8100,260.1400,260.7400,77244300
2022-10-17,266.8400,270.2400,266.7400,269.3500,64576500
2022-10-18,276.5300,277.2100,268.7400,271.4800,69781000
2022-10-19,269.9300,273.6800,268.0700,270.4900,53115400
2022-10-20,269.5800,274.8400,267.9200,269.1100,60605500
2022-10-21,267.9800,275.9700,266.8200,275.4200,77897700
2022-10-24,275.6900,279.4000,271.9700,278.4500,63963600
2022-10-25,279.4100,284.6000,277.9000,284.2100,59014500
2022-10-26,278.4600,283.9800,277.4300,277.9300,63492400
2022-10-27,276.7900,278.2800,272.3400,272.8700,57760300
2022-10-28,272.2300,281.7000,272.0600,281.2200,62651300
2022-10-31,278.9200,279.7600,275.9900,277.9500,47742000
2022-11-01,281.5000,282.0700,274.7400,275.1100,45895900
2022-11-02,275.0800,278.2100,265.6100,265.6800,79803100
2022-11-03,263.0100,264.5000,260.1000,260.4900,70038900
2022-11-04,265.5300,266.6100,259.0800,264.6800,78313200
2022-11-07,265.7500,268.1400,263.5700,267.5900,47333800
2022-11-08,269.1400,272.8500,265.5200,269.5400,63213800
2022-11-09,267.7600,268.5600,263.0300,263.3200,64862100
2022-11-10,276.0100,283.0500,273.8500,282.7500,99256700
2022-11-11,282.5600,288.6400,281.1900,287.9600,66961800
2022-11-14,285.8600,289.2100,284.4400,285.4400,55290700
2022-11-15,292.2100,293.2600,285.9700,289.3900,73985400
2022-11-16,287.3900,289.4800,284.6000,285.4400,48859800
2022-11-17,280.8800,286.3200,280.7200,284.8100,55462100
2022-11-18,287.8900,287.9900,282.3200,284.8200,53588600
2022-11-21,283.4000,284.5800,281.0400,281.8900,40083500
2022-11-22,282.6400,286.1100,280.4600,285.9500,41873400
2022-11-23,285.9700,289.4600,285.7900,288.8200,46390000
2022-11-25,287.1900,287.9100,286.4200,286.9200,15498800
2022-11-28,284.9000,286.9600,281.7600,282.7100,38714200
2022-11-29,282.9400,283.3500,279.1700,280.5700,35618900
2022-11-30,280.8400,293.4700,279.9700,293.3600,74718100
2022-12-01,293.6900,295.7500,290.8800,293.7200,51547300
2022-12-02,288.5400,293.4500,288.3600,292.5500,53583200
2022-12-05,290.3800,291.6800,286.1500,287.6400,41482100
2022-12-06,287.4800,287.6200,280.2600,281.6800,53937600
2022-12-07,280.4700,282.5700,278.7800,280.5300,45614300
2022-12-08,281.9100,284.8400,279.7900,283.8500,42594900
2022-12-09,282.8100,285.6400,281.5900,282.0400,47860500
2022-12-12,282.2200,285.6400,281.1600,285.5800,35732500
2022-12-13,296.6500,296.8800,285.9100,288.6500,80667700
2022-12-14,288.0500,291.4100,283.1900,286.5100,64984400
2022-12-15,282.3300,283.0100,275.6700,276.8900,60554100
2022-12-16,276.2000,277.7700,272.6100,274.2500,68300400
2022-12-19,273.8700,273.9600,268.4900,269.7500,44167900
2022-12-20,268.5600,271.3200,266.9500,269.5400,51064200
2022-12-21,270.6000,274.7800,269.7400,273.4500,46394700
2022-12-22,270.3800,270.5100,262.4600,266.7600,60278400
2022-12-23,265.4700,268.0400,263.5300,267.3600,39373600
2022-12-27,266.7400,266.8500,263.0300,263.5800,38009000
2022-12-28,263.1700,265.4700,259.7300,260.1000,47139000
2022-12-29,262.9600,267.4000,262.2500,266.4400,45893600
2022-12-30,263.6200,266.4100,262.2900,266.2800,37858300
2023-01-03,268.6500,270.1500,262.1300,264.4800,42335300
2023-01-04,266.6400,267.4500,262.5300,265.7400,47754900
2023-01-05,264.0400,264.2100,261.2600,261.5800,45396700
2023-01-06,263.3500,269.9400,260.3400,268.8000,54659700
2023-01-09,270.8300,275.2900,269.9200,270.5400,45568700
2023-01-10,269.4900,272.9400,268.9700,272.8300,35247800
2023-01-11,273.9200,277.6600,273.1200,277.5500,44077000
2023-01-12,278.1200,280.1000,273.7400,279.0500,60600000
2023-01-13,276.5000,281.2200,276.1600,280.9700,44802900
2023-01-17,280.7700,282.8500,279.5800,281.5400,36269700
2023-01-18,283.1100,284.6900,277.6700,277.8800,47754500
2023-01-19,276.2200,277.3800,273.8900,275.1500,44150400
2023-01-20,276.7900,283.0200,275.7100,282.6800,60613600
2023-01-23,283.5400,290.2100,282.7300,288.9600,52799900
2023-01-24,287.3100,289.5500,286.7800,288.3700,44875100
2023-01-25,283.7700,288.3600,281.1800,287.7300,50872000
2023-01-26,291.2200,293.5200,288.5200,293.3400,51596300
2023-01-27,292.0000,298.2600,291.8800,296.2600,56441900
2023-01-30,292.9300,294.3800,289.8900,290.2700,49405800
2023-01-31,290.3100,294.7200,290.2000,294.6200,46705100
2023-02-01,294.4100,303.4300,292.3000,300.9200,67562200
2023-02-02,307.5700,313.6800,306.7300,311.7200,83070600
2023-02-03,304.9400,312.3900,304.5400,306.1800,76170800
2023-02-06,303.5100,305.9100,302.2200,303.5900,40802300
2023-02-07,303.4600,311.0300,302.3200,309.8800,67584000
2023-02-08,308.5400,309.5000,303.6700,304.3700,56720900
2023-02-09,308.8400,308.9900,300.2000,301.6800,49137800
2023-02-10,299.4800,301.5700,297.2500,299.7000,50050100
2023-02-13,301.1300,305.1000,299.9300,304.5000,39636700
2023-02-14,302.8900,307.7200,300.9100,306.7500,64079100
2023-02-15,304.9000,309.2700,304.2000,309.1000,43100600
2023-02-16,304.3800,308.4300,303.1500,303.3000,59498600
2023-02-17,301.0700,301.9300,298.1000,301.1600,58230700
2023-02-21,297.2600,298.7300,293.8900,294.0300,46526700
2023-02-22,294.6200,296.3600,292.5600,294.2500,51389200
2023-02-23,297.9700,298.1300,292.5500,296.8200,69294400
2023-02-24,291.7600,292.9700,290.0500,291.8500,74332000
2023-02-27,295.0700,296.4900,293.3400,293.9400,48995000
2023-02-28,293.3000,296.1200,292.9600,293.5600,48243100
2023-03-01,293.2600,293.9300,290.2000,291.2000,58287000
2023-03-02,288.6600,294.4300,288.3700,293.6100,53565900
2023-03-03,295.3900,299.9200,294.8700,299.6800,60511500
2023-03-06,300.9400,304.0000,299.8200,300.0200,56736300
2023-03-07,300.0700,301.0100,295.7200,296.3400,65955800
2023-03-08,296.7700,298.4300,294.8800,297.8200,50876300
2023-03-09,298.3300,300.9800,291.8300,292.6600,71456700
2023-03-10,292.8300,294.3500,287.3800,288.5500,98593600
2023-03-13,286.7300,294.4700,285.1900,290.6900,97123600
2023-03-14,294.3100,297.9300,293.4500,297.3700,73602500
2023-03-15,294.7100,299.2700,293.2400,298.9300,83631500
2023-03-16,298.0000,307.1800,297.1900,306.8100,98198100
2023-03-17,306.7200,309.1500,303.3700,305.3600,89923700
2023-03-20,304.2600,306.3000,302.0100,305.9700,56359500
2023-03-21,307.9400,310.8000,306.4000,310.3400,49757000
2023-03-22,310.2700,315.2500,305.9500,306.1200,75791900
2023-03-23,309.9200,314.1500,307.0100,309.7500,74576000
2023-03-24,309.3200,310.9900,306.9500,310.8900,57195200
2023-03-27,311.6000,312.7000,307.8900,308.7600,50287400
2023-03-28,308.1700,308.2000,304.7700,307.1200,48585900
2023-03-29,310.8800,313.3500,310.0500,312.7200,53274300
2023-03-30,315.2400,316.3200,312.8100,315.6800,58354800
2023-03-31,315.9100,321.1700,315.6000,320.9300,62138100
2023-04-03,318.7700,320.4200,317.4200,320.1500,47126800
2023-04-04,320.6000,321.6300,317.8300,319.0700,45875400
2023-04-05,318.1000,319.0600,314.0700,315.9200,62795700
2023-04-06,314.2400,318.5500,312.8200,318.0500,46916500
2023-04-10,315.0700,317.9200,313.2500,317.8700,45134700
2023-04-11,317.8300,317.8900,315.3100,315.8300,40113600
2023-04-12,317.8200,318.4200,312.5700,313.0400,62813300
2023-04-13,314.8300,319.6500,313.6300,319.1700,54613800
2023-04-14,317.5900,320.3600,315.6100,318.5700,56278300
2023-04-17,318.1500,319.2000,316.0400,318.8400,43007000
2023-04-18,320.9900,321.4200,317.6400,318.8600,46746900
2023-04-19,316.4100,319.7900,316.2800,318.7100,38960100
2023-04-20,315.6900,319.2700,314.9700,316.2800,62462100
2023-04-21,315.9100,317.4000,314.1000,316.6100,59002300
2023-04-24,316.3800,317.7400,313.7400,315.9500,44043100
2023-04-25,314.2900,314.9700,309.8900,309.9900,57121600
2023-04-26,313.4400,314.9400,311.3400,311.8700,55400500
2023-04-27,315.7000,320.8600,315.0500,320.3500,65430400
2023-04-28,320.1100,322.6500,318.9600,322.5600,59712600
2023-05-01,322.0900,323.6300,321.0900,322.1900,41013400
2023-05-02,322.1200,322.4500,317.6100,319.3800,56519400
2023-05-03,319.7500,322.4700,317.1800,317.2900,59882100
2023-05-04,317.0600,318.2300,315.1200,316.1700,50224500
2023-05-05,318.4700,323.7600,316.2100,322.8900,51806100
2023-05-08,322.4200,324.0400,321.3200,323.6900,36465800
2023-05-09,322.0000,322.8800,321.3200,321.6400,31768800
2023-05-10,324.1200,326.0100,321.6000,325.1400,60446600
2023-05-11,325.7000,326.7500,324.1200,326.2000,44278500
2023-05-12,326.7400,327.1700,322.9400,325.0300,48432800
2023-05-15,325.5100,327.0300,323.9600,326.7900,33375600
